id,discovered_theme,category,severity,root_cause_hypothesis,supporting_quote,is_new_or_notable,created_date,is_solved,solved_by,has_solution,last_answer_trusted,has_trusted_answer,n_answers,n_creator_answers
1584576,Cannot send outgoing mail after Comcast migrated to Yahoo servers,send-receive,4,Yahoo SMTP requires OAuth2 authentication which the account is not configured to use after the Comcast-to-Yahoo migration.,Cannot send outgoing mail after Comcast starting using Yahoo instead of their own servers,True,2026-05-29,False,,False,True,True,3,1
1584579,Raw RTF markup inserted into compose window on write/reply,ui-ux,3,Clipboard or signature contains raw RTF that Thunderbird pastes/inserts literally instead of rendering.,"Whenever I go to write or reply, this immediately pops into my message. How do I get rid of it? -- {\rtf1",True,2026-05-29,False,,False,True,True,1,0
1584599,Yahoo IMAP download stalls on a specific problematic message (USPS tracking),send-receive,4,"A malformed/specific message (USPS tracking auto-reply) causes the download to hang, blocking all subsequent messages.","discovered it was the USPS tracking emails, auto-reply@tracking.usps.com , preventing the downloads",True,2026-05-30,True,geeproperties,True,False,True,6,3
1584606,Slow sending of emails with attachments,performance-crash,3,Antivirus outgoing-mail scanning or an intermittent SMTP issue slowing attachment uploads; cause unconfirmed after AV disabled.,significant change in how long it takes for thunderbird to send an e-mail with an attachment,False,2026-05-30,False,,False,False,True,6,3
1584637,"Repeated password prompts when re-adding POP3 account, likely full mailbox quota",account-login,3,cPanel mailbox quota is exhausted causing the server to reject authentication/account creation.,the system keeps asking me to re enter password .I have not changed any passwords,False,2026-05-30,False,,False,True,True,1,0
1584652,MAPI failure when sending mail from within Word,other,2,"Windows MAPI integration with Thunderbird is broken/unreliable, preventing external apps from invoking send-to-mail.",Word couldn't send mail because of MAPI failure.,False,2026-05-30,False,,False,True,True,1,0
1584678,Thunderbird won't launch on Windows - app cannot run on PC,performance-crash,3,Wrong architecture build (64-bit) installed on incompatible Windows; fixed by using 32-bit version.,IMPOSSIBILE ESEGUIRE QUESTA APP NEL TUO PC,False,2026-05-30,True,sandra.cerioni,True,False,False,5,3
1584686,Question about List-ID header meaning and suppression,other,1,User confusion about email List-ID header field and website search behavior; no actual bug.,There is an element in the header of emails from a particular sender labelled List-ID,False,2026-05-30,False,,False,False,True,4,3
1584699,Gmail new mail not downloading after account recovery,sync-oauth,4,"Google account recovery invalidated OAuth token, blocking IMAP fetch while send still works.","new mail has not downloaded to my laptop since May 25, after being notified by Google that I had to recover my account",True,2026-05-30,False,,False,False,False,0,0
1584706,Download button redirects to donations page,other,2,Website download flow routes through donation page which confuses the user.,quando premo il tasto scarica il programma thunderbird mi rimanda alla pagina donazioni,False,2026-05-30,False,,False,False,False,0,0
1584710,Google Workspace account OAuth authentication error,sync-oauth,4,Workspace OAuth fails likely due to admin-side app/client-ID trust config despite personal Gmail working.,I can not get my google workspace account to authorize in Thunderbird,True,2026-05-30,True,bob436,True,False,True,6,4
1584711,How to permanently delete spam emails,spam-filters,1,How-to question about deleting junk; no defect.,Permanently delete spam emails,False,2026-05-30,False,,False,True,True,1,0
1584714,How to sort inbox by sender,ui-ux,1,User unaware of View>Sort by>From menu option.,"I am cleaning my Inbox and need to sort by ""Sender""",False,2026-05-30,True,davidsk,True,True,True,3,1
1584729,No reminders for modified/extended calendar events,calendar-tasks,3,Editing an event may drop or fail to reschedule its alarm/reminder trigger.,When I extend or modify calendar events there are no reminders given,True,2026-05-30,False,,False,False,False,0,0
1584733,CardBook address edits not saved,addons-extensions,3,Third-party CardBook addon fails to persist contact edits; addon-specific issue.,edits are not saved (yes I have clicked save),False,2026-05-30,True,davidsk,True,True,True,1,0
1584737,Adding Comcast account after migration to Yahoo servers,account-login,3,"Autoconfig still supplies old Comcast servers; Yahoo server settings edit fails, likely requiring app password.",How do I add my Comcast email account to Thunderbird now that it has switched to Yahoo?,True,2026-05-30,False,,False,True,True,1,0
1584747,sbcglobal.net SMTP unable to send while receive works,send-receive,4,"AT&T/sbcglobal may have deprecated the SMTP auth method or requires an updated app password, breaking outbound while POP/IMAP still works.",my [edited from public] @ sbcglobal.net account stopped being able to send email. I can still receive emails,False,2026-05-30,False,,False,True,True,1,0
1584751,macOS helper tool password prompt blocks Thunderbird startup,account-login,4,"macOS privileged helper tool installation dialog loops when the system account has no/empty password, preventing Thunderbird from launching.",the program posted a window requesting a password in order to add a new tool to the application. Unfortunately we have lost the password,True,2026-05-30,True,davidsk,True,True,True,8,3
1584753,Yahoo IMAP subfolders not visible/subscribed,search-folders,3,IMAP subfolders are not subscribed in Thunderbird so only the Inbox appears.,Only my new Mail is shown in Thunderbird all my Yahoo Sub Folders are MIA,False,2026-05-30,False,,False,True,True,1,0
1584757,Unable to write email to mailbox error on download,send-receive,4,Filesystem write permission or disk space/antivirus lock on the mbox file prevents Thunderbird from committing downloaded messages.,Unable to write the email to the mailbox. make sure the file system allows you write privileges and you have enough disk space,False,2026-05-30,False,,False,True,True,1,0
1584777,Archived emails disappearing,send-receive,5,Possible index corruption or hidden/filtered view causing archived messages to vanish; folder repair needed but user unable to complete it.,"I save important emails to archives so I can easily find them. They're gone, and I didn't delete them.",True,2026-05-31,False,,False,False,False,2,1
1584812,Date/time columns not displaying due to horizontal scroll setting,ui-ux,2,The new Table View 'Allow horizontal scroll' option hides columns even when they are enabled.,"both ""date"" and ""size"" are ticked but neither show",False,2026-05-31,True,MattAuSupport,True,False,True,4,2
1584820,Yahoo Mail POP re-authentication loop after security change,account-login,4,Yahoo tightened auth requirements (OAuth/app password) so POP login to pop.mail.yahoo.co.jp fails in a password re-entry loop.,pop.mail.yahoo.co.jpサーバーへの接続は出来ずエラー＆パスワードの再入力の無限ループ,True,2026-05-31,False,,False,True,True,1,0
1584829,McAfee threat detected on Sky email download (newmsg temp file),spam-filters,3,"Antivirus flags the temp newmsg file Thunderbird writes when downloading Sky messages, a false positive tied to that account's content.","I get a threat notice and "" The file containing the threat was at c:\users\appdata\local\temp\newmsg""",False,2026-05-31,False,,False,True,True,3,1
1584833,Sent emails landing in recipients' spam folders,spam-filters,3,Sender domain likely lacks proper SPF/DKIM/DMARC alignment causing recipient servers to flag messages as spam.,some emails are seen as SPAM in receivers inbox. I can not see any pattern,False,2026-05-31,False,,False,False,True,2,0
1584834,No Message Found for very large IMAP inbox (200k+ messages),performance-crash,4,Corrupted or oversized Inbox mbox/index file prevents Thunderbird from reading a 27GB inbox containing 200k+ messages.,the inbox itself doesn't show any messages but the number alongside the folder says 220479,True,2026-05-31,False,,False,False,True,28,9
